Country or Area,Year,Area,Sex,Age,Marital status,Record Type,Reliability,Source Year,Value,Value Footnotes
Canada,2006,Total,Both Sexes,30 - 34,Total,Census - de jure - complete tabulation,"Final figure, complete",2011,1626655,11
Canada,2006,Total,Both Sexes,30 - 34,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2011,717650,11
Canada,2006,Total,Both Sexes,30 - 34,Married,Census - de jure - complete tabulation,"Final figure, complete",2011,796905,11
Canada,2006,Total,Both Sexes,30 - 34,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,2350,11
Canada,2006,Total,Both Sexes,30 - 34,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,62090,11
Canada,2006,Total,Both Sexes,30 - 34,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2011,47665,11
Canada,2006,Total,Both Sexes,35 - 39,Total,Census - de jure - complete tabulation,"Final figure, complete",2011,1794075,11
Canada,2006,Total,Both Sexes,35 - 39,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2011,541110,11
Canada,2006,Total,Both Sexes,35 - 39,Married,Census - de jure - complete tabulation,"Final figure, complete",2011,1048635,11
Canada,2006,Total,Both Sexes,35 - 39,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,5685,11
Canada,2006,Total,Both Sexes,35 - 39,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,124730,11
Canada,2006,Total,Both Sexes,35 - 39,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2011,73915,11
Canada,2006,Total,Both Sexes,40 - 44,Total,Census - de jure - complete tabulation,"Final figure, complete",2011,2147685,11
Canada,2006,Total,Both Sexes,40 - 44,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2011,496750,11
Canada,2006,Total,Both Sexes,40 - 44,Married,Census - de jure - complete tabulation,"Final figure, complete",2011,1316920,11
Canada,2006,Total,Both Sexes,40 - 44,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,13090,11
Canada,2006,Total,Both Sexes,40 - 44,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,218435,11
Canada,2006,Total,Both Sexes,40 - 44,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2011,102485,11
Canada,2006,Total,Both Sexes,45 - 49,Total,Census - de jure - complete tabulation,"Final figure, complete",2011,2146645,11
Canada,2006,Total,Both Sexes,45 - 49,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2011,368115,11
Canada,2006,Total,Both Sexes,45 - 49,Married,Census - de jure - complete tabulation,"Final figure, complete",2011,1371475,11
Canada,2006,Total,Both Sexes,45 - 49,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,23970,11
Canada,2006,Total,Both Sexes,45 - 49,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,280380,11
Canada,2006,Total,Both Sexes,45 - 49,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2011,102710,11
Canada,2006,Total,Both Sexes,50 - 54,Total,Census - de jure - complete tabulation,"Final figure, complete",2011,1849000,11
Canada,2006,Total,Both Sexes,50 - 54,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2011,223125,11
Canada,2006,Total,Both Sexes,50 - 54,Married,Census - de jure - complete tabulation,"Final figure, complete",2011,1230340,11
Canada,2006,Total,Both Sexes,50 - 54,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,36935,11
Canada,2006,Total,Both Sexes,50 - 54,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,279010,11
Canada,2006,Total,Both Sexes,50 - 54,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2011,79590,11
Canada,2006,Total,Both Sexes,55 - 59,Total,Census - de jure - complete tabulation,"Final figure, complete",2011,1365900,11
Canada,2006,Total,Both Sexes,55 - 59,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2011,113505,11
Canada,2006,Total,Both Sexes,55 - 59,Married,Census - de jure - complete tabulation,"Final figure, complete",2011,936715,11
Canada,2006,Total,Both Sexes,55 - 59,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,45580,11
Canada,2006,Total,Both Sexes,55 - 59,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,216410,11
Canada,2006,Total,Both Sexes,55 - 59,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2011,53680,11
Canada,2006,Total,Both Sexes,60 - 64,Total,Census - de jure - complete tabulation,"Final figure, complete",2011,699235,11
Canada,2006,Total,Both Sexes,60 - 64,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2011,44310,11
Canada,2006,Total,Both Sexes,60 - 64,Married,Census - de jure - complete tabulation,"Final figure, complete",2011,485650,11
Canada,2006,Total,Both Sexes,60 - 64,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,36865,11
Canada,2006,Total,Both Sexes,60 - 64,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,107310,11
Canada,2006,Total,Both Sexes,60 - 64,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2011,25095,11
Canada,2006,Total,Both Sexes,65 - 69,Total,Census - de jure - complete tabulation,"Final figure, complete",2011,243395,11
Canada,2006,Total,Both Sexes,65 - 69,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2011,12435,11
Canada,2006,Total,Both Sexes,65 - 69,Married,Census - de jure - complete tabulation,"Final figure, complete",2011,174835,11
Canada,2006,Total,Both Sexes,65 - 69,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,19135,11
Canada,2006,Total,Both Sexes,65 - 69,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,29505,11
Canada,2006,Total,Both Sexes,65 - 69,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2011,7490,11
Canada,2006,Total,Both Sexes,70 - 74,Total,Census - de jure - complete tabulation,"Final figure, complete",2011,101320,11
Canada,2006,Total,Both Sexes,70 - 74,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2011,6090,11
Canada,2006,Total,Both Sexes,70 - 74,Married,Census - de jure - complete tabulation,"Final figure, complete",2011,72325,11
Canada,2006,Total,Both Sexes,70 - 74,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,11190,11
Canada,2006,Total,Both Sexes,70 - 74,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,9105,11
Canada,2006,Total,Both Sexes,70 - 74,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2011,2605,11
Canada,2006,Total,Both Sexes,75 +,Total,Census - de jure - complete tabulation,"Final figure, complete",2011,76975,11
Canada,2006,Total,Both Sexes,75 +,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2011,9110,11
Canada,2006,Total,Both Sexes,75 +,Married,Census - de jure - complete tabulation,"Final figure, complete",2011,46950,11
Canada,2006,Total,Both Sexes,75 +,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,15140,11
Canada,2006,Total,Both Sexes,75 +,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,4085,11
Canada,2006,Total,Both Sexes,75 +,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2011,1690,11
Canada,2006,Total,Male,15 - 19,Total,Census - de jure - complete tabulation,"Final figure, complete",2011,465945,11
Canada,2006,Total,Male,15 - 19,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2011,462385,11
Canada,2006,Total,Male,15 - 19,Married,Census - de jure - complete tabulation,"Final figure, complete",2011,2705,11
Canada,2006,Total,Male,15 - 19,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,60,11
Canada,2006,Total,Male,15 - 19,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,505,11
Canada,2006,Total,Male,15 - 19,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2011,290,11
Canada,2006,Total,Male,15 +,Total,Census - de jure - complete tabulation,"Final figure, complete",2011,8431530,11
Canada,2006,Total,Male,15 +,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2011,3204740,11
Canada,2006,Total,Male,15 +,Married,Census - de jure - complete tabulation,"Final figure, complete",2011,4328985,11
Canada,2006,Total,Male,15 +,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,57595,11
Canada,2006,Total,Male,15 +,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,601310,11
Canada,2006,Total,Male,15 +,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2011,238905,11
Canada,2006,Total,Male,20 - 24,Total,Census - de jure - complete tabulation,"Final figure, complete",2011,753865,11
Canada,2006,Total,Male,20 - 24,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2011,720520,11
Canada,2006,Total,Male,20 - 24,Married,Census - de jure - complete tabulation,"Final figure, complete",2011,30280,11
Canada,2006,Total,Male,20 - 24,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,215,11
Canada,2006,Total,Male,20 - 24,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,1265,11
Canada,2006,Total,Male,20 - 24,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2011,1585,11
Canada,2006,Total,Male,25 - 29,Total,Census - de jure - complete tabulation,"Final figure, complete",2011,806725,11
Canada,2006,Total,Male,25 - 29,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2011,606805,11
Canada,2006,Total,Male,25 - 29,Married,Census - de jure - complete tabulation,"Final figure, complete",2011,184005,11
Canada,2006,Total,Male,25 - 29,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,395,11
Canada,2006,Total,Male,25 - 29,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,7510,11
Canada,2006,Total,Male,25 - 29,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2011,8015,11
Canada,2006,Total,Male,30 - 34,Total,Census - de jure - complete tabulation,"Final figure, complete",2011,855765,11
Canada,2006,Total,Male,30 - 34,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2011,404830,11
Canada,2006,Total,Male,30 - 34,Married,Census - de jure - complete tabulation,"Final figure, complete",2011,406520,11
Canada,2006,Total,Male,30 - 34,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,605,11
Canada,2006,Total,Male,30 - 34,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,24855,11
Canada,2006,Total,Male,30 - 34,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2011,18950,11
Canada,2006,Total,Male,35 - 39,Total,Census - de jure - complete tabulation,"Final figure, complete",2011,937915,11
Canada,2006,Total,Male,35 - 39,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2011,303930,11
Canada,2006,Total,Male,35 - 39,Married,Census - de jure - complete tabulation,"Final figure, complete",2011,549875,11
Canada,2006,Total,Male,35 - 39,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,1435,11
Canada,2006,Total,Male,35 - 39,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,52165,11
Canada,2006,Total,Male,35 - 39,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2011,30515,11
Canada,2006,Total,Male,40 - 44,Total,Census - de jure - complete tabulation,"Final figure, complete",2011,1109395,11
Canada,2006,Total,Male,40 - 44,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2011,279885,11
Canada,2006,Total,Male,40 - 44,Married,Census - de jure - complete tabulation,"Final figure, complete",2011,689300,11
Canada,2006,Total,Male,40 - 44,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2011,3240,11
